"shapeid","x","y"
"2615.0","292954.045","93583.873"
"2615.0","292969.0","93620.0"
"2616.0","292879.0","93421.0"
"2616.0","292899.0","93468.0"
"2617.0","292899.0","93468.0"
"2617.0","292913.0","93499.0"
"2618.0","292920.1669627702","93512.95671697355"
"2618.0","292932.0","93536.0"
"2619.0","292913.0","93499.0"
"2619.0","292920.1669627702","93512.95671697355"
"2620.0","291864.221","91886.374"
"2620.0","291880.471","91861.374"
"2620.0","291860.57","91849.11097"
"2620.0","291855.054","91845.712"
"2621.0","291905.966","91886.493"
"2621.0","291885.467","91932.528"
"2622.0","291966.961","91885.726"
"2622.0","291923.734","91947.525"
"2623.0","291842.2157054745","91836.23401878668"
"2623.0","291819.198","91819.241"
"2624.0","291855.054","91845.712"
"2624.0","291842.2157054745","91836.23401878668"
"2625.0","291984.0","91648.0"
"2625.0","291986.0","91685.0"
"2625.0","291978.0","91694.0"
"2626.0","291864.0","91596.0"
"2626.0","291821.0","91606.0"
"2627.0","291915.0","91583.0"
"2627.0","291878.0","91592.0"
"2628.0","291796.53280530265","91642.36058550562"
"2628.0","291796.02","91642.469"
"2629.0","291827.366","91635.842"
"2629.0","291796.53280530265","91642.36058550562"
"2630.0","292204.0","91679.0"
"2630.0","292203.74564","91678.82203"
"2630.0","292196.265","91673.588"
"2630.0","292173.937","91686.544"
"2630.0","292157.324","91671.82"
"2631.0","291660.0","91871.0"
"2631.0","291649.92492","91915.88278"
"2632.0","291992.0","91721.0"
"2632.0","292001.6425251412","91727.2392809737"
"2632.1","291984.27575159684","91727.95182356283"
"2632.1","291992.0","91721.0"
"2633.0","292001.6425251412","91727.2392809737"
"2633.0","292026.0","91743.0"
"2633.0","292028.0","91753.0"
"2633.0","292020.104","91762.0"
"2633.0","291984.0","91744.0"
"2633.0","291982.0","91730.0"
"2633.0","291984.27575159684","91727.95182356283"
"2634.0","292051.34675267374","91621.14156302449"
"2634.0","292048.168","91601.735"
"2634.0","292043.839","91586.926"
"2634.0","292043.4268413342","91585.51600853207"
"2635.0","292054.458","91640.136"
"2635.0","292051.34675267374","91621.14156302449"
"2636.0","292043.4268413342","91585.51600853207"
"2636.0","292041.238","91578.028"
"2637.0","291660.738","91996.326"
"2637.0","291686.0","91972.0"
"2637.0","291684.0","91962.0"
"2637.0","291679.0","91938.0"
"2638.0","292094.11757684336","91800.09123449845"
"2638.0","292110.902","91781.791"
"2638.0","292096.757","91767.984"
"2639.0","292115.175","91822.208"
"2639.0","292111.81204","91818.99835"
"2639.0","292093.13","91801.168"
"2639.0","292094.11757684336","91800.09123449845"
"2640.0","291215.0","90693.0"
"2640.0","291190.43341","90669.16788"
"2640.0","291188.31653","90667.11429"
"2640.0","291176.033","90655.198"
"2641.0","291254.0","90742.0"
"2641.0","291215.0","90693.0"
"2642.0","291290.548","90720.28"
"2642.0","291343.0","90670.0"
"2642.0","291373.218853114","90661.75849460528"
"2643.0","291373.218853114","90661.75849460528"
"2643.0","291376.0","90661.0"
"2644.0","291382.173","90639.134"
"2644.0","291424.0","90612.0"
"2645.0","291482.344","90566.127"
"2645.0","291514.0","90543.0"
"2646.0","290293.0","91006.0"
"2646.0","290289.34194","91008.64194"
"2646.0","290272.54231","91020.775"
"2646.0","290257.0","91032.0"
"2647.0","290028.228","91338.068"
"2647.0","290021.7176661502","91362.56725859255"
"2648.0","290149.0","91359.0"
"2648.0","290102.0","91345.0"
"2649.0","290177.0","91367.0"
"2649.0","290149.0","91359.0"
"2650.0","290139.0","91375.0"
"2650.0","290156.0","91387.0"
"2650.0","290177.0","91367.0"
"2651.0","290200.0","90832.0"
"2651.0","290191.0","90795.0"
"2651.0","290194.829","90772.985"
"2652.0","290346.171","90584.002"
"2652.0","290326.471","90624.0"
"2653.0","290909.0","90150.0"
"2653.0","290936.544","90163.251"
"2653.0","290947.524","90185.051"
"2654.0","291118.034","90186.985"
"2654.0","291111.293","90167.283"
"2654.0","291122.296","90140.845"
"2655.0","291376.0","90661.0"
"2655.0","291429.109","90678.017"
"2656.0","291235.494","93499.455"
"2656.0","291264.0","93468.0"
"2657.0","291309.9259161162","93490.8168176122"
"2657.0","291283.0","93493.0"
"2657.0","291264.0","93468.0"
"2658.0","291320.0","93490.0"
"2658.0","291309.9259161162","93490.8168176122"
"2659.0","291551.0","93340.0"
"2659.0","291495.069","93345.3"
"2660.0","291280.0","93733.0"
"2660.0","291314.0","93683.0"
"2661.0","291231.04167411604","93872.81306829776"
"2661.0","291237.0","93877.0"
"2662.0","291200.0","93851.0"
"2662.0","291231.04167411604","93872.81306829776"
"2663.0","291237.0","93877.0"
"2663.0","291258.0","93888.0"
"2663.0","291263.0","93900.0"
"2663.0","291249.25257443835","93937.00695426644"
"2664.0","291249.25257443835","93937.00695426644"
"2664.0","291247.371","93942.072"
"2665.0","291467.0","93645.0"
"2665.0","291503.808","93635.934"
"2666.0","291884.674","91622.449"
"2666.0","291856.065","91629.135"
"2667.0","290029.0","90594.0"
"2667.0","290067.19","90609.309"
"2668.0","290067.19","90609.309"
"2668.0","290067.46363","90602.18026"
"2668.0","290067.72569","90595.35297"
"2668.0","290068.981","90562.649"
"2669.0","290154.0","90664.0"
"2669.0","290127.0","90631.0"
"2670.0","294111.0","90446.0"
"2670.0","294171.0","90375.0"
"2671.0","294111.0","90446.0"
"2671.0","294157.0","90484.0"
"2672.0","294196.0","90693.0"
"2672.0","294223.0","90717.0"
"2672.0","294231.0","90733.0"
"2672.0","294213.0","90763.0"
"2673.0","294247.11131981463","90571.22464312913"
"2673.0","294240.0","90566.0"
"2673.0","294222.0","90562.0"
"2674.0","294289.0","90602.0"
"2674.0","294247.11131981463","90571.22464312913"
"2675.0","294274.899","90615.407"
"2675.0","294256.145","90633.237"
"2675.0","294233.0","90611.0"
"2676.0","290067.19","90609.309"
"2676.0","290127.0","90631.0"
"2677.0","294728.756916085","92831.21345068757"
"2677.0","294768.25","92861.338"
"2678.0","294725.45","92828.691"
"2678.0","294728.756916085","92831.21345068757"
"2679.0","294694.0","92870.0"
"2679.0","294715.62565987854","92841.59509113125"
"2680.0","294715.62565987854","92841.59509113125"
"2680.0","294725.45","92828.691"
"2681.0","293537.10000000003","93559.005"
"2681.0","293538.37959676486","93546.20682615027"
"2682.0","293538.37959676486","93546.20682615027"
"2682.0","293540.0","93530.0"
"2682.0","293541.094","93519.058"
"2683.0","294170.0","90640.0"
"2683.0","294156.0","90642.0"
"2683.0","294135.0","90659.0"
"2683.0","294122.0","90659.0"
"2684.0","291424.0","90352.0"
"2684.0","291431.0589038027","90360.31942233889"
"2685.0","291431.0589038027","90360.31942233889"
"2685.0","291452.0","90385.0"
"2685.0","291475.0","90392.0"
"2686.0","291475.0","90392.0"
"2686.0","291480.841","90436.013"
"2687.0","291555.0","90379.0"
"2687.0","291556.0","90429.0"
"2687.0","291563.924","90447.566"
"2688.0","291263.482","90580.296"
"2688.0","291289.039","90639.78"
"2688.0","291299.121","90641.398"
"2689.0","291176.033","90655.198"
"2689.0","291132.0","90626.0"
"2690.0","291457.76292","90610.55862"
"2690.0","291473.0","90577.0"
"2690.0","291482.344","90566.127"
"2691.0","291458.13442","90526.59009"
"2691.0","291486.0","90546.0"
"2691.0","291505.67","90545.87"
"2692.0","291430.0","90466.0"
"2692.0","291458.13442","90526.59009"
"2693.0","291458.13442","90526.59009"
"2693.0","291461.49769","90558.31394"
"2694.0","291461.49769","90558.31394"
"2694.0","291457.98821","90597.52155"
"2695.0","291457.76292","90610.55862"
"2695.0","291468.63459","90649.04179"
"2696.0","291476.66474","90667.72066"
"2696.0","291488.80041","90692.40244"
"2697.0","291091.677","90194.67"
"2697.0","291077.0","90166.0"
"2697.0","291058.0","90149.0"
"2697.0","291052.25208","90145.37673"
"2697.0","291047.0","90141.0"
"2697.0","291039.0","90136.0"
"2697.0","291000.0","90126.0"
"2698.0","290950.0","90203.0"
"2698.0","290962.0","90223.0"
"2698.0","290982.0","90241.0"
"2698.0","290986.79777","90244.35844"
"2698.0","290992.0","90248.0"
"2698.0","291008.0","90260.0"
"2698.0","291041.0","90265.0"
"2699.0","290353.0","91391.0"
"2699.0","290382.0","91358.0"
"2700.0","294502.0","90616.0"
"2700.0","294550.0","90574.0"
"2701.0","293201.471","91566.374"
"2701.0","293186.471","91555.624"
"2701.0","293154.306","91579.428"
"2701.0","293159.971","91591.374"
"2701.0","293167.471","91591.624"
"2701.0","293201.471","91566.374"
"2702.0","291492.0","94804.0"
"2702.0","291511.065","94803.84"
"2702.0","291537.6274670633","94793.60809556146"
"2703.0","291537.6274670633","94793.60809556146"
"2703.0","291549.907","94788.878"
"2704.0","292098.6461608521","94247.59209492206"
"2704.0","292084.849","94235.849"
"2705.0","292140.0","94256.0"
"2705.0","292105.0","94253.0"
"2705.0","292098.6461608521","94247.59209492206"
"2706.0","292080.693","94102.882"
"2706.0","292070.145","94132.186"
"2706.0","292038.119","94128.591"
"2707.0","292084.849","94235.849"
"2707.0","292043.675","94260.883"
"2708.0","291724.04","93939.352"
"2708.0","291734.53040857177","93944.3009014526"
"2709.0","291734.53040857177","93944.3009014526"
"2709.0","291740.326","93947.035"
"2709.0","291740.022","93968.316"
"2710.0","293203.015","92063.087"
"2710.0","293160.655","92080.638"
"2711.0","293041.493","92099.595"
"2711.0","293067.0","92135.0"
"2712.0","293672.475","92419.342"
"2712.0","293667.23920172063","92377.31172797675"
"2712.1","293701.52675555315","92407.56483152072"
"2712.1","293702.82","92412.942"
"2713.0","293667.23920172063","92377.31172797675"
"2713.0","293666.107","92368.223"
"2713.0","293691.084","92364.145"
"2713.0","293701.52675555315","92407.56483152072"
"2714.0","293530.375","92435.963"
"2714.0","293500.0","92439.0"
"2715.0","293484.0","92238.0"
"2715.0","293506.558","92243.809"
"2716.0","293722.0","92515.0"
"2716.0","293757.799","92521.318"
"2717.0","293893.577","92334.87"
"2717.0","293913.0","92332.0"
"2717.0","293926.0","92338.0"
"2717.0","293936.0","92371.0"
"2718.0","294043.246","92365.697"
"2718.0","294044.346","92404.078"
"2719.0","291582.38","91564.365"
"2719.0","291557.744","91571.335"
"2719.0","291560.72000000003","91586.362"
"2720.0","291135.0","91939.0"
"2720.0","291191.0","91974.0"
"2721.0","291155.0","92012.0"
"2721.0","291191.0","91974.0"
"2722.0","291124.0","91987.0"
"2722.0","291155.0","92012.0"
"2723.0","291232.0","92003.0"
"2723.0","291256.313","91979.364"
"2724.0","291047.0","91732.0"
"2724.0","291100.94104644895","91762.17490074661"
"2725.0","291100.94104644895","91762.17490074661"
"2725.0","291105.505","91764.728"
"2726.0","291089.0","91803.0"
"2726.0","291109.0","91767.0"
"2727.0","293445.086","94301.183"
"2727.0","293433.264","94244.508"
"2728.0","293445.086","94301.183"
"2728.0","293393.0","94327.0"
"2729.0","292997.0","94349.0"
"2729.0","292980.153","94350.045"
"2729.0","292970.272","94335.44"
"2729.0","292974.783","94316.968"
"2729.0","292989.0","94312.0"
"2730.0","292989.0","94312.0"
"2730.0","292985.0","94335.0"
"2730.0","292997.0","94349.0"
"2731.0","292884.0","94253.0"
"2731.0","292931.0","94266.0"
"2732.0","293418.135","94533.194"
"2732.0","293393.0","94516.0"
"2732.0","293388.0","94500.0"
"2733.0","291069.542","91870.35800000001"
"2733.0","291089.0","91803.0"
"2734.0","291082.84435776714","91801.29009937977"
"2734.0","291053.0","91793.0"
"2734.0","291058.684","91773.949"
"2735.0","291089.0","91803.0"
"2735.0","291082.84435776714","91801.29009937977"
"2736.0","291334.0","91921.0"
"2736.0","291369.0","91872.0"
"2737.0","293078.843","92383.466"
"2737.0","293080.173","92364.329"
"2737.0","293095.186","92349.195"
"2738.0","292877.406","92668.091"
"2738.0","292861.0","92633.0"
"2739.0","292931.59","92324.689"
"2739.0","292922.0","92334.0"
"2739.0","292909.0","92380.0"
"2740.0","292923.723","92059.707"
"2740.0","292963.0","92025.0"
"2741.0","293157.0","92616.0"
"2741.0","293115.197","92631.926"
"2742.0","293378.7","92591.5"
"2742.0","293387.10000000003","92576.2"
"2742.0","293415.0","92584.0"
"2743.0","293137.0","92390.0"
"2743.0","293078.843","92383.466"
"2744.0","293472.624","92440.585"
"2744.0","293439.0","92436.0"
"2745.0","293198.632","92347.07"
"2745.0","293174.0","92282.0"
"2746.0","294120.75217517145","92211.06377286988"
"2746.0","294112.0","92178.0"
"2747.0","294121.0","92212.0"
"2747.0","294120.75217517145","92211.06377286988"
"2748.0","292374.0","94747.0"
"2748.0","292415.0","94706.0"
"2749.0","292559.7416504741","94974.28061492846"
"2749.0","292568.0","94944.0"
"2750.0","292618.58137953945","94864.60462112495"
"2750.0","292613.0","94854.0"
"2750.0","292600.3153819598","94843.55384396689"
"2750.1","292596.0","94837.69851040494"
"2750.1","292596.0","94821.0"
"2751.0","292633.0","94892.0"
"2751.0","292618.58137953945","94864.60462112495"
"2752.0","292600.3153819598","94843.55384396689"
"2752.0","292596.0","94840.0"
"2752.0","292596.0","94837.69851040494"
"2753.0","293966.0","91076.0"
"2753.0","293933.0","91103.0"
"2754.0","293930.0","91130.0"
"2754.0","293936.0","91119.0"
"2754.0","293933.0","91103.0"
"2755.0","294010.47000000003","91034.886"
"2755.0","293966.0","91076.0"
"2756.0","294035.0","91066.0"
"2756.0","294064.0","91054.0"
"2756.0","294072.0","91057.0"
"2756.0","294073.0","91065.0"
"2756.0","294056.0","91091.0"
"2757.0","293721.0","91273.0"
"2757.0","293768.0","91234.0"
"2758.0","293730.0","91187.0"
"2758.0","293764.766","91230.0"
"2758.0","293768.0","91234.0"
"2759.0","293871.0","91152.0"
"2759.0","293904.0","91125.0"
"2760.0","293620.374","90941.376"
"2760.0","293583.0","90972.0"
"2761.0","294238.0","94513.0"
"2761.0","294239.0","94537.0"
"2761.0","294278.0","94558.0"
"2762.0","294235.0","94329.0"
"2762.0","294184.0","94364.0"
"2763.0","294120.0","94246.0"
"2763.0","294147.0","94226.0"
"2763.0","294175.339","94225.135"
"2764.0","293575.0119664805","90979.0482648701"
"2764.0","293583.0","90972.0"
"2765.0","293532.0","91017.0"
"2765.0","293575.0119664805","90979.0482648701"
"2766.0","293487.0","91051.0"
"2766.0","293532.0","91017.0"
"2767.0","293648.0","90977.0"
"2767.0","293691.0","90943.0"
"2768.0","293699.9983270389","91149.30559038218"
"2768.0","293730.0","91187.0"
"2769.0","293691.0","91138.0"
"2769.0","293699.9983270389","91149.30559038218"
"2770.0","294284.0","91946.0"
"2770.0","294287.0","91916.0"
"2771.0","294313.0","91899.0"
"2771.0","294350.0","91858.0"
"2772.0","294250.235231455","91801.28279857978"
"2772.0","294246.0","91798.0"
"2772.0","294247.0","91786.0"
"2772.0","294268.0","91766.0"
"2773.0","294285.207","91828.39"
"2773.0","294250.235231455","91801.28279857978"
"2774.0","294244.0","91742.0"
"2774.0","294268.0","91766.0"
"2775.0","294371.8219330179","91769.76358079778"
"2775.0","294392.0","91760.0"
"2776.0","294371.0","91747.0"
"2776.0","294358.0","91767.0"
"2776.0","294361.0","91775.0"
"2776.0","294371.8219330179","91769.76358079778"
"2777.0","294423.0","91842.0"
"2777.0","294444.0","91853.0"
"2777.0","294460.0","91873.0"
"2778.0","294460.0","91873.0"
"2778.0","294500.0","91850.0"
"2779.0","294460.0","91873.0"
"2779.0","294469.0","91900.0"
"2779.0","294468.0","91921.0"
"2780.0","294529.0","91785.0"
"2780.0","294495.737","91783.887"
"2780.0","294491.136","91776.23300000001"
"2780.0","294494.468","91761.679"
"2780.0","294505.0","91752.0"
"2781.0","294565.159","91760.541"
"2781.0","294529.0","91785.0"
"2782.0","292402.572","93744.082"
"2782.0","292359.724","93739.735"
"2783.0","292245.0","93523.0"
"2783.0","292215.0045329019","93507.38894906853"
"2784.0","292215.0045329019","93507.38894906853"
"2784.0","292212.159","93505.908"
"2785.0","294500.0","91850.0"
"2785.0","294522.0243403176","91837.70734493902"
"2786.0","294522.0243403176","91837.70734493902"
"2786.0","294541.5504646176","91826.80904300412"
"2787.0","294541.5504646176","91826.80904300412"
"2787.0","294543.0","91826.0"
"2787.0","294558.0","91824.0"
"2788.0","294505.0","91752.0"
"2788.0","294529.0","91785.0"
"2789.0","294529.0","91785.0"
"2789.0","294558.0","91824.0"
"2790.0","290158.0","93432.0"
"2790.0","290172.803","93453.403"
"2790.0","290177.0","93472.0"
"2791.0","290235.0","93448.0"
"2791.0","290177.0","93472.0"
"2792.0","290319.287","93440.835"
"2792.0","290277.124","93437.863"
"2792.0","290264.0","93430.0"
"2793.0","290060.0","93610.0"
"2793.0","290122.728","93606.795"
"2794.0","290149.79513963324","93679.43020677024"
"2794.0","290150.0","93679.0"
"2794.0","290146.548523267","93671.06160351407"
"2795.0","290140.0","93700.0"
"2795.0","290149.79513963324","93679.43020677024"
"2796.0","290146.548523267","93671.06160351407"
"2796.0","290140.0","93656.0"
"2797.0","290286.431","93616.736"
"2797.0","290288.42","93649.42"
"2797.0","290277.42","93658.62"
"2798.0","290377.737","93288.758"
"2798.0","290366.559","93261.774"
"2798.0","290349.975","93250.588"
"2799.0","290389.0","93129.0"
"2799.0","290445.0","93162.0"
"2800.0","290355.2082629543","93092.84260233275"
"2800.0","290357.0","93095.0"
"2801.0","290308.0","93036.0"
"2801.0","290355.2082629543","93092.84260233275"
"2802.0","294175.339","94225.135"
"2802.0","294180.0","94209.0"
"2802.0","294173.0","94196.0"
"2802.0","294140.986","94185.164"
"2803.0","292436.0","93574.0"
"2803.0","292443.0","93612.0"
"2804.0","292694.31730188394","93522.29411242835"
"2804.0","292698.0","93540.0"
"2804.0","292692.0","93560.0"
"2805.0","292693.342","93517.605"
"2805.0","292694.31730188394","93522.29411242835"
"2806.0","292692.0","93560.0"
"2806.0","292718.407","93585.176"
"2807.0","292274.0","93468.0"
"2807.0","292245.23956111184","93452.54662985115"
"2808.0","292245.23956111184","93452.54662985115"
"2808.0","292207.0","93432.0"
"2809.0","292280.953","93455.021"
"2809.0","292304.0","93412.0"
"2810.0","292428.0","93484.0"
"2810.0","292431.0","93516.0"
"2811.0","292356.0","93332.0"
"2811.0","292396.448","93332.012"
"2812.0","292517.03","93329.449"
"2812.0","292492.0","93344.0"
"2812.0","292485.474","93331.88"
"2813.0","292385.0","93282.0"
"2813.0","292396.448","93332.012"
"2814.0","292592.0","93283.0"
"2814.0","292517.03","93329.449"
"2815.0","292705.2262399331","93389.53459786439"
"2815.0","292706.0","93389.0"
"2816.0","292651.0","93427.0"
"2816.0","292705.2262399331","93389.53459786439"
"2817.0","292749.07545916364","93325.7675672314"
"2817.0","292744.0","93320.0"
"2817.0","292728.0","93319.0"
"2818.0","292755.752721289","93333.35536510112"
"2818.0","292749.07545916364","93325.7675672314"
"2819.0","292766.0","93345.0"
"2819.0","292755.752721289","93333.35536510112"
"2820.0","292773.18267052906","93338.98208685403"
"2820.0","292803.0","93314.0"
"2821.0","292766.0","93345.0"
"2821.0","292773.18267052906","93338.98208685403"
"2822.0","292769.53131","93259.9241"
"2822.0","292773.7476659942","93271.05434017564"
"2823.0","292773.7476659942","93271.05434017564"
"2823.0","292776.0","93277.0"
"2823.0","292803.0","93314.0"
"2824.0","292703.0","93828.0"
"2824.0","292660.0","93812.0"
"2825.0","290062.221","93565.874"
"2825.0","290075.513","93565.136"
"2825.0","290121.721","93563.124"
"2826.0","292703.0","93828.0"
"2826.0","292688.66000000003","93871.02"
"2827.0","290578.7137028111","93581.92559511335"
"2827.0","290577.481","93582.374"
"2828.0","290601.8878357207","93573.49583057727"
"2828.0","290578.7137028111","93581.92559511335"
"2829.0","290642.0","93544.0"
"2829.0","290606.0","93572.0"
"2829.0","290601.8878357207","93573.49583057727"
"2830.0","290814.141","93556.134"
"2830.0","290822.0","93604.0"
"2831.0","290814.141","93556.134"
"2831.0","290794.22000000003","93559.42"
"2831.0","290793.42","93618.62"
"2831.0","290775.938","93625.458"
"2832.0","290754.0","93309.0"
"2832.0","290752.0","93333.0"
"2833.0","290797.645","93311.645"
"2833.0","290834.2","93317.325"
"2834.0","290848.0","93447.0"
"2834.0","290875.0","93504.0"
"2834.0","290911.0","93493.0"
"2834.0","290912.0","93480.0"
"2835.0","290802.0","93682.0"
"2835.0","290767.0","93662.0"
"2836.0","290822.0","93604.0"
"2836.0","290825.0","93653.0"
"2837.0","290377.0","93095.0"
"2837.0","290388.75465170346","93089.45535297008"
"2838.0","290388.75465170346","93089.45535297008"
"2838.0","290430.0","93070.0"
"2839.0","290627.0","92992.0"
"2839.0","290621.0","92925.0"
"2840.0","293251.0","93612.0"
"2840.0","293306.0","93626.0"
"2841.0","293492.61072394805","93934.5909254945"
"2841.0","293504.573","93886.993"
"2842.0","293491.0","93941.0"
"2842.0","293492.61072394805","93934.5909254945"
"2843.0","290767.0","93662.0"
"2843.0","290732.568","93685.996"
"2843.0","290728.002","93668.747"
"2844.0","290665.0","93508.0"
"2844.0","290642.0","93544.0"
"2845.0","290825.0","93653.0"
"2845.0","290840.0","93655.0"
"2845.0","290858.081","93647.658"
"2845.0","290867.0","93673.0"
"2845.0","290858.49","93690.128"
"2846.0","290743.0466933436","93893.22107234961"
"2846.0","290744.82","93892.42"
"2846.0","290755.5194","93869.16989"
"2846.0","290765.175","93848.188"
"2847.0","290720.069","93903.601"
"2847.0","290743.0466933436","93893.22107234961"
"2848.0","290558.0","93365.0"
"2848.0","290583.476","93393.333"
"2849.0","291261.483","90078.729"
"2849.0","291275.6622563707","90067.76892450618"
"2850.0","291275.6622563707","90067.76892450618"
"2850.0","291309.0","90042.0"
"2851.0","291663.308","90721.839"
"2851.0","291652.903","90731.066"
"2851.0","291652.63074","90731.0825"
"2851.0","291639.951","90731.851"
"2851.0","291614.438","90706.47"
"2852.0","291573.0","90455.0"
"2852.0","291610.239","90498.313"
"2853.0","291720.0","90408.0"
"2853.0","291679.32198268967","90441.63759123739"
"2854.0","291679.32198268967","90441.63759123739"
"2854.0","291668.0","90451.0"
"2855.0","292088.0","90430.0"
"2855.0","292096.0","90394.0"
"2856.0","291792.8486","90289.02932"
"2856.0","291787.10909","90279.44545"
"2856.0","291783.462","90259.757"
"2856.0","291782.0","90222.0"
"2857.0","292384.0","90119.0"
"2857.0","292364.0","90135.0"
"2857.0","292343.054","90136.692"
"2858.0","292199.0","93292.0"
"2858.0","292217.0","93293.0"
"2858.0","292241.0","93271.0"
"2859.0","292276.39928361337","93162.28036472952"
"2859.0","292287.0","93124.0"
"2860.0","292269.0","93189.0"
"2860.0","292276.39928361337","93162.28036472952"
"2861.0","292535.254","93185.998"
"2861.0","292507.0","93210.0"
"2862.0","293720.12673138775","91273.70953074745"
"2862.0","293721.0","91273.0"
"2863.0","293673.0","91312.0"
"2863.0","293720.12673138775","91273.70953074745"
"2864.0","293676.6303717772","91149.37595567635"
"2864.0","293667.0","91157.0"
"2864.0","293643.0","91176.0"
"2865.0","293691.0","91138.0"
"2865.0","293676.6303717772","91149.37595567635"
"2866.0","293643.0","91176.0"
"2866.0","293596.0","91214.0"
"2867.0","293202.78","91071.004"
"2867.0","293237.139","91057.23"
"2868.0","293358.034","91385.866"
"2868.0","293334.0","91344.0"
"2869.0","293206.0","91271.0"
"2869.0","293243.0","91243.0"
"2869.0","293268.0","91222.0"
"2870.0","293342.62904831016","91162.57829306943"
"2870.0","293351.0","91156.0"
"2871.0","293297.0","91199.0"
"2871.0","293307.746","91190.133"
"2871.0","293317.804","91182.087"
"2871.0","293342.62904831016","91162.57829306943"
"2872.0","293056.0","91088.0"
"2872.0","293034.0","91049.0"
"2873.0","293395.0","91121.0"
"2873.0","293440.0","91086.0"
"2874.0","293440.0","91086.0"
"2874.0","293487.0","91051.0"
"2875.0","294045.0","94742.0"
"2875.0","294058.0","94748.0"
"2875.0","294091.0","94762.0"
"2875.0","294110.0","94768.0"
"2876.0","293992.0","94721.0"
"2876.0","294007.0","94690.0"
"2876.0","294012.0","94682.0"
"2877.0","294045.0","94742.0"
"2877.0","294057.0","94716.0"
"2877.0","294060.0","94709.0"
"2878.0","294122.0","94643.0"
"2878.0","294116.6529467404","94648.68255996736"
"2879.0","294116.6529467404","94648.68255996736"
"2879.0","294098.381","94668.101"
"2879.0","294091.5","94675.90000000001"
"2880.0","294151.091","91921.259"
"2880.0","294197.407","91951.052"
"2881.0","292319.0","93056.0"
"2881.0","292294.0","93071.0"
"2882.0","292319.0","93056.0"
"2882.0","292330.3027377661","93097.98159741712"
"2883.0","292330.3027377661","93097.98159741712"
"2883.0","292333.0","93108.0"
"2884.0","292317.0","93047.0"
"2884.0","292338.3209004207","93042.93887611033"
"2885.0","292338.3209004207","93042.93887611033"
"2885.0","292359.0","93039.0"
"2886.0","292310.0","93009.0"
"2886.0","292317.0","93047.0"
"2887.0","292367.70019003015","92980.88828835456"
"2887.0","292380.561","92979.641"
"2888.0","292349.298","92982.673"
"2888.0","292367.70019003015","92980.88828835456"
"2889.0","292608.0","93035.0"
"2889.0","292583.0","93011.0"
"2890.0","292595.858","93113.006"
"2890.0","292596.3112526002","93112.42703208204"
"2891.0","292596.3112526002","93112.42703208204"
"2891.0","292617.0","93086.0"
"2892.0","293179.0","94760.0"
"2892.0","293199.0","94728.0"
"2893.0","293126.0","94790.0"
"2893.0","293155.0","94779.0"
"2893.0","293179.0","94760.0"
"2894.0","293087.874","94716.514"
"2894.0","293109.0","94705.0"
"2894.0","293137.0","94713.0"
"2895.0","293251.10514744296","94889.14782223567"
"2895.0","293268.0","94882.0"
"2895.0","293290.0","94884.0"
"2896.0","293242.0","94893.0"
"2896.0","293251.10514744296","94889.14782223567"
"2897.0","293249.0","94591.0"
"2897.0","293290.0","94560.0"
"2898.0","294045.0","94742.0"
"2898.0","293992.0","94721.0"
"2899.0","293887.0","94658.0"
"2899.0","293920.0","94617.0"
"2900.0","293939.0","94694.0"
"2900.0","293887.0","94658.0"
"2901.0","293939.0","94694.0"
"2901.0","293972.0","94643.0"
"2902.0","291601.375","92015.75"
"2902.0","291541.611","92041.841"
"2903.0","291514.5617429864","92069.35507196691"
"2903.0","291514.992","92070.53"
"2904.0","291471.72982","92016.89276"
"2904.0","291505.20257","92043.79743"
"2904.0","291514.5617429864","92069.35507196691"
"2905.0","291597.0","92180.0"
"2905.0","291594.0","92165.0"
"2905.0","291600.0","92151.0"
"2906.0","290202.0","93120.0"
"2906.0","290212.0","93119.0"
"2906.0","290238.0","93115.0"
"2907.0","290238.0","93115.0"
"2907.0","290277.0","93110.0"
"2907.0","290284.008","93109.124"
"2908.0","292583.0","93011.0"
"2908.0","292566.0","93029.0"
"2908.0","292578.192","93039.705"
"2908.0","292590.0","93046.0"
"2908.0","292608.0","93035.0"
"2909.0","292798.0","93045.0"
"2909.0","292770.0","93016.0"
"2909.0","292759.0","93004.0"
"2910.0","292376.36743734457","92752.87486240975"
"2910.0","292378.0","92753.8"
"2910.0","292402.2267094768","92744.01305113852"
"2911.0","292369.454","92712.304"
"2911.0","292372.196","92750.511"
"2911.0","292376.36743734457","92752.87486240975"
"2911.1","292402.2267094768","92744.01305113852"
"2911.1","292408.2","92741.6"
"2912.0","292827.48028","93261.56462"
"2912.0","292822.0","93271.0"
"2912.0","292826.0","93280.0"
"2912.0","292847.0","93291.0"
"2912.0","292860.0","93286.0"
"2912.0","292861.94741","93281.70771"
"2913.0","292795.7427289765","93222.27796263814"
"2913.0","292794.0","93214.0"
"2913.0","292783.03975","93204.67992"
"2914.0","292795.48519","93243.02962"
"2914.0","292798.0","93233.0"
"2914.0","292795.7427289765","93222.27796263814"
"2915.0","292744.61506","93221.92364"
"2915.0","292741.0","93231.0"
"2915.0","292746.0","93246.0"
"2915.0","292753.0","93255.0"
"2915.0","292762.0","93259.0"
"2915.0","292769.53131","93259.9241"
"2916.0","292783.03975","93204.67992"
"2916.0","292771.0","93202.0"
"2916.0","292752.0","93212.0"
